"","dataBest","dataBest","dataBest","dataBest","dataBest","dataBest","dataBest","dataBest","dataBest","dataBest"
"1",0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333
"2",0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333,0.895833333333333
"3",0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,0.125,0.125,0.125,0.125
